hs_gene_id	mm_gene_id	mm_homol	ac_gene_id	ac_homol	gene_symbol
ENSG00000010244	ENSMUSG00000017421	ortholog_one2one	ENSACAG00000009864	ortholog_one2one	ZNF207
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000003802	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000003802	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000003802	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000025459	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000025459	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000025459	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000004237	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000004237	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000004237	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000003835	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000003835	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000003835	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000010386	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000010386	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000010386	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000027129	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000027129	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000027129	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000023721	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000023721	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000023721	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000023940	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000023940	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000023940	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000025291	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000025291	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000025291	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000014018	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000014018	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000014018	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000012005	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000012005	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000012005	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000005094	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000005094	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000005094	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000025636	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000025636	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000025636	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000006158	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000006158	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000006158	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000025016	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000025016	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000025016	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000011401	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000011401	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000011401	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000012859	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000012859	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000012859	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000010220	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000010220	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000010220	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000048280	ortholog_many2many	ENSACAG00000010529	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000021510	ortholog_many2many	ENSACAG00000010529	ortholog_many2many	ZNF208
ENSG00000160321	ENSMUSG00000058093	ortholog_many2many	ENSACAG00000010529	ortholog_many2many	ZNF208
ENSG00000085644	ENSMUSG00000071256	ortholog_one2one	ENSACAG00000003920	ortholog_one2one	ZNF213
ENSG00000149050			ENSACAG00000024878	ortholog_one2many	ZNF214
ENSG00000149054			ENSACAG00000023124	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000025321	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000023239	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000026848	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000024210	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000027246	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000027528	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000023395	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000026879	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000025667	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000025114	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000022603	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000027577	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000027143	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000025247	ortholog_many2many	ZNF215
ENSG00000149054			ENSACAG00000024581	ortholog_many2many	ZNF215
ENSG00000171940	ENSMUSG00000052056	ortholog_one2one	ENSACAG00000012676	ortholog_one2one	ZNF217
ENSG00000178386			ENSACAG00000024878	ortholog_one2many	ZNF223
ENSG00000267680			ENSACAG00000024878	ortholog_one2many	ZNF224
ENSG00000256294			ENSACAG00000024878	ortholog_one2many	ZNF225
ENSG00000167380			ENSACAG00000024878	ortholog_one2many	ZNF226
ENSG00000131115			ENSACAG00000024878	ortholog_one2many	ZNF227
ENSG00000062370	ENSMUSG00000052675	ortholog_one2one	ENSACAG00000024878	ortholog_one2many	ZNF112
ENSG00000278318			ENSACAG00000024878	ortholog_one2many	ZNF229
ENSG00000159882			ENSACAG00000024878	ortholog_one2many	ZNF230
ENSG00000167840			ENSACAG00000022914	ortholog_many2many	ZNF232
ENSG00000167840			ENSACAG00000026755	ortholog_many2many	ZNF232
ENSG00000130856	ENSMUSG00000041258	ortholog_one2one	ENSACAG00000005340	ortholog_one2one	ZNF236
ENSG00000116731	ENSMUSG00000057637	ortholog_one2one	ENSACAG00000010749	ortholog_one2one	PRDM2
ENSG00000009307	ENSMUSG00000068823	ortholog_one2one	ENSACAG00000003120	ortholog_one2one	CSDE1
ENSG00000159388	ENSMUSG00000020423	ortholog_one2one	ENSACAG00000009974	ortholog_one2one	BTG2
ENSG00000125618	ENSMUSG00000026976	ortholog_one2one			PAX8
ENSG00000156983	ENSMUSG00000001632	ortholog_one2one	ENSACAG00000010035	ortholog_one2one	BRPF1
ENSG00000197343	ENSMUSG00000007812	ortholog_one2one			ZNF655
ENSG00000123064	ENSMUSG00000029599	ortholog_one2one	ENSACAG00000004703	ortholog_one2one	DDX54
ENSG00000130818	ENSMUSG00000059475	ortholog_one2one			ZNF426
ENSG00000124795	ENSMUSG00000021377	ortholog_one2one	ENSACAG00000003233	ortholog_one2one	DEK
ENSG00000040633	ENSMUSG00000018572	ortholog_one2one	ENSACAG00000028993	ortholog_one2many	PHF23
ENSG00000131848	ENSMUSG00000058028	ortholog_one2many			ZSCAN5A
ENSG00000088876					ZNF343
ENSG00000159387	ENSMUSG00000031738	ortholog_one2one	ENSACAG00000029647	ortholog_one2one	IRX6
ENSG00000177508	ENSMUSG00000031734	ortholog_one2one			IRX3
ENSG00000170549	ENSMUSG00000060969	ortholog_one2one	ENSACAG00000023038	ortholog_one2one	IRX1
ENSG00000130544					ZNF557
ENSG00000204356	ENSMUSG00000024369	ortholog_one2one	ENSACAG00000011678	ortholog_one2one	NELFE
ENSG00000206268					NELFE
ENSG00000233801					NELFE
ENSG00000206357					NELFE
ENSG00000231044					NELFE
ENSG00000229363					NELFE
ENSG00000123095	ENSMUSG00000030256	ortholog_one2one	ENSACAG00000000432	ortholog_one2one	BHLHE41
ENSG00000198157	ENSMUSG00000031245	ortholog_one2one			HMGN5
ENSG00000112561	ENSMUSG00000023990	ortholog_one2one	ENSACAG00000002664	ortholog_one2one	TFEB
ENSG00000090661	ENSMUSG00000008206	ortholog_one2one			CERS4
ENSG00000147421	ENSMUSG00000021972	ortholog_one2one	ENSACAG00000010160	ortholog_one2one	HMBOX1
ENSG00000164512	ENSMUSG00000049985	ortholog_one2one	ENSACAG00000014766	ortholog_one2one	ANKRD55
ENSG00000152455	ENSMUSG00000026646	ortholog_one2one			SUV39H2
ENSG00000169957	ENSMUSG00000047371	ortholog_one2one			ZNF768
ENSG00000131914	ENSMUSG00000050966	ortholog_one2one	ENSACAG00000017764	ortholog_one2one	LIN28A
ENSG00000129173	ENSMUSG00000046179	ortholog_one2one	ENSACAG00000015743	ortholog_one2one	E2F8
ENSG00000105136					ZNF419
ENSG00000198517	ENSMUSG00000018143	ortholog_one2one	ENSACAG00000011457	ortholog_one2one	MAFK
ENSG00000163877	ENSMUSG00000050213	ortholog_one2one	ENSACAG00000017268	ortholog_one2one	SNIP1
ENSG00000175213	ENSMUSG00000075040	ortholog_one2one	ENSACAG00000003860	ortholog_one2one	ZNF408
ENSG00000138380	ENSMUSG00000026017	ortholog_one2one			CARF
ENSG00000181090	ENSMUSG00000036893	ortholog_one2one	ENSACAG00000012200	ortholog_one2one	EHMT1
ENSG00000104953	ENSMUSG00000034758	ortholog_one2one	ENSACAG00000010925	ortholog_one2many	TLE6
ENSG00000185670	ENSMUSG00000071661	ortholog_one2one			ZBTB3
ENSG00000188295			ENSACAG00000023000	ortholog_one2many	ZNF669
ENSG00000170260	ENSMUSG00000052763	ortholog_one2one			ZNF212
ENSG00000163517	ENSMUSG00000034245	ortholog_one2one	ENSACAG00000011480	ortholog_one2one	HDAC11
ENSG00000083814					ZNF671
ENSG00000176024					ZNF613
ENSG00000111704	ENSMUSG00000012396	ortholog_one2many	ENSACAG00000015317	ortholog_one2many	NANOG
ENSG00000083168	ENSMUSG00000031540	ortholog_one2one	ENSACAG00000012392	ortholog_one2one	KAT6A
ENSG00000077684	ENSMUSG00000025764	ortholog_one2one	ENSACAG00000006334	ortholog_one2one	JADE1
ENSG00000198342			ENSACAG00000023000	ortholog_one2many	ZNF442
ENSG00000144031	ENSMUSG00000014747	ortholog_one2one	ENSACAG00000004303	ortholog_one2one	ANKRD53
ENSG00000172000					ZNF556
ENSG00000166704	ENSMUSG00000030386	ortholog_one2many			ZNF606
ENSG00000166704	ENSMUSG00000110107	ortholog_one2many			ZNF606
ENSG00000198939	ENSMUSG00000049321	ortholog_one2one			ZFP2
ENSG00000119508	ENSMUSG00000028341	ortholog_one2one	ENSACAG00000008988	ortholog_one2one	NR4A3
ENSG00000164134	ENSMUSG00000063273	ortholog_one2one	ENSACAG00000002092	ortholog_one2one	NAA15
ENSG00000107187	ENSMUSG00000026934	ortholog_one2one	ENSACAG00000015639	ortholog_one2one	LHX3
ENSG00000128886	ENSMUSG00000027246	ortholog_one2one			ELL3
ENSG00000278780					ZNF430
ENSG00000118620	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF430
ENSG00000118620	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF430
ENSG00000118620	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF430
ENSG00000118620	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF430
ENSG00000118620	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF430
ENSG00000118620	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF430
ENSG00000078403	ENSMUSG00000026743	ortholog_one2one	ENSACAG00000009100	ortholog_one2one	MLLT10
ENSG00000266412	ENSMUSG00000021908	ortholog_one2many	ENSACAG00000014932	ortholog_one2one	NCOA4
ENSG00000266412	ENSMUSG00000056234	ortholog_one2many	ENSACAG00000014932	ortholog_one2one	NCOA4
ENSG00000120616	ENSMUSG00000024240	ortholog_one2one	ENSACAG00000007015	ortholog_one2one	EPC1
ENSG00000189298	ENSMUSG00000054931	ortholog_one2many	ENSACAG00000022914	ortholog_many2many	ZKSCAN3
ENSG00000189298	ENSMUSG00000021327	ortholog_one2many	ENSACAG00000022914	ortholog_many2many	ZKSCAN3
ENSG00000189298	ENSMUSG00000054931	ortholog_one2many	ENSACAG00000026755	ortholog_many2many	ZKSCAN3
ENSG00000189298	ENSMUSG00000021327	ortholog_one2many	ENSACAG00000026755	ortholog_many2many	ZKSCAN3
ENSG00000114626	ENSMUSG00000030083	ortholog_one2one	ENSACAG00000007369	ortholog_one2one	ABTB1
ENSG00000196812			ENSACAG00000022914	ortholog_many2many	ZSCAN16
ENSG00000196812			ENSACAG00000026755	ortholog_many2many	ZSCAN16
ENSG00000129170	ENSMUSG00000030470	ortholog_one2one	ENSACAG00000015769	ortholog_one2one	CSRP3
ENSG00000175592	ENSMUSG00000024912	ortholog_one2one	ENSACAG00000010103	ortholog_one2one	FOSL1
ENSG00000123576	ENSMUSG00000023443	ortholog_one2one			ESX1
ENSG00000105717	ENSMUSG00000031860	ortholog_one2one	ENSACAG00000004770	ortholog_one2one	PBX4
ENSG00000184436	ENSMUSG00000022760	ortholog_one2one	ENSACAG00000011895	ortholog_one2one	THAP7
ENSG00000196378			ENSACAG00000025862	ortholog_many2many	ZNF34
ENSG00000196378			ENSACAG00000003921	ortholog_many2many	ZNF34
ENSG00000196378			ENSACAG00000024956	ortholog_many2many	ZNF34
ENSG00000283009					ZNF436
ENSG00000125945	ENSMUSG00000051351	ortholog_one2one	ENSACAG00000010664	ortholog_one2one	ZNF436
ENSG00000186660	ENSMUSG00000024695	ortholog_one2many	ENSACAG00000006811	ortholog_one2many	ZFP91
ENSG00000167548	ENSMUSG00000048154	ortholog_one2one	ENSACAG00000015458	ortholog_one2one	KMT2D
ENSG00000114416	ENSMUSG00000027680	ortholog_one2one	ENSACAG00000000561	ortholog_one2many	FXR1
ENSG00000114416	ENSMUSG00000027680	ortholog_one2one	ENSACAG00000003918	ortholog_one2many	FXR1
ENSG00000127337	ENSMUSG00000020171	ortholog_one2one	ENSACAG00000004443	ortholog_one2one	YEATS4
ENSG00000149948	ENSMUSG00000056758	ortholog_one2one	ENSACAG00000003507	ortholog_one2one	HMGA2
ENSG00000180318	ENSMUSG00000036602	ortholog_one2one	ENSACAG00000011108	ortholog_one2one	ALX1
ENSG00000205683	ENSMUSG00000021221	ortholog_one2one	ENSACAG00000016381	ortholog_one2one	DPF3
ENSG00000270647	ENSMUSG00000020680	ortholog_one2one			TAF15
ENSG00000276833					TAF15
ENSG00000121058	ENSMUSG00000033983	ortholog_one2one	ENSACAG00000009248	ortholog_one2one	COIL
ENSG00000166925	ENSMUSG00000029723	ortholog_one2one			TSC22D4
ENSG00000105656	ENSMUSG00000070002	ortholog_one2one	ENSACAG00000010718	ortholog_one2one	ELL
ENSG00000213020					ZNF611
ENSG00000196793	ENSMUSG00000042097	ortholog_one2one	ENSACAG00000024878	ortholog_one2many	ZNF239
ENSG00000011332	ENSMUSG00000030584	ortholog_one2one	ENSACAG00000013269	ortholog_one2one	DPF1
ENSG00000184635	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF93
ENSG00000184635	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF93
ENSG00000184635	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF93
ENSG00000184635	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF93
ENSG00000184635	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF93
ENSG00000184635	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF93
ENSG00000124151	ENSMUSG00000027678	ortholog_one2one	ENSACAG00000016334	ortholog_one2one	NCOA3
ENSG00000180530	ENSMUSG00000048490	ortholog_one2one	ENSACAG00000001173	ortholog_one2one	NRIP1
ENSG00000099949	ENSMUSG00000022761	ortholog_one2one	ENSACAG00000005324	ortholog_one2one	LZTR1
ENSG00000197976			ENSACAG00000005956	ortholog_one2one	AKAP17A
ENSG00000126012	ENSMUSG00000025332	ortholog_one2one	ENSACAG00000004854	ortholog_one2many	KDM5C
ENSG00000012817	ENSMUSG00000056673	ortholog_one2one	ENSACAG00000004854	ortholog_one2many	KDM5D
ENSG00000117713	ENSMUSG00000007880	ortholog_one2one	ENSACAG00000016601	ortholog_one2one	ARID1A
ENSG00000196367	ENSMUSG00000045482	ortholog_one2one	ENSACAG00000016138	ortholog_one2one	TRRAP
ENSG00000163508	ENSMUSG00000032446	ortholog_one2one	ENSACAG00000014201	ortholog_one2one	EOMES
ENSG00000165702	ENSMUSG00000026815	ortholog_one2one	ENSACAG00000002822	ortholog_one2one	GFI1B
ENSG00000273802			ENSACAG00000026549	ortholog_many2many	HIST1H2BG
ENSG00000273802			ENSACAG00000004417	ortholog_many2many	HIST1H2BG
ENSG00000273802			ENSACAG00000027274	ortholog_many2many	HIST1H2BG
ENSG00000273802			ENSACAG00000015318	ortholog_many2many	HIST1H2BG
ENSG00000273802			ENSACAG00000004410	ortholog_many2many	HIST1H2BG
ENSG00000273802			ENSACAG00000015297	ortholog_many2many	HIST1H2BG
ENSG00000233822			ENSACAG00000026549	ortholog_many2many	HIST1H2BN
ENSG00000233822			ENSACAG00000004417	ortholog_many2many	HIST1H2BN
ENSG00000233822			ENSACAG00000027274	ortholog_many2many	HIST1H2BN
ENSG00000233822			ENSACAG00000015318	ortholog_many2many	HIST1H2BN
ENSG00000233822			ENSACAG00000004410	ortholog_many2many	HIST1H2BN
ENSG00000233822			ENSACAG00000015297	ortholog_many2many	HIST1H2BN
ENSG00000152284	ENSMUSG00000055799	ortholog_one2one	ENSACAG00000011398	ortholog_one2one	TCF7L1
ENSG00000274290	ENSMUSG00000047246	ortholog_one2one	ENSACAG00000026549	ortholog_many2many	HIST1H2BE
ENSG00000274290	ENSMUSG00000047246	ortholog_one2one	ENSACAG00000004417	ortholog_many2many	HIST1H2BE
ENSG00000274290	ENSMUSG00000047246	ortholog_one2one	ENSACAG00000027274	ortholog_many2many	HIST1H2BE
ENSG00000274290	ENSMUSG00000047246	ortholog_one2one	ENSACAG00000015318	ortholog_many2many	HIST1H2BE
ENSG00000274290	ENSMUSG00000047246	ortholog_one2one	ENSACAG00000004410	ortholog_many2many	HIST1H2BE
ENSG00000274290	ENSMUSG00000047246	ortholog_one2one	ENSACAG00000015297	ortholog_many2many	HIST1H2BE
ENSG00000275713			ENSACAG00000026549	ortholog_many2many	HIST1H2BH
ENSG00000275713			ENSACAG00000004417	ortholog_many2many	HIST1H2BH
ENSG00000275713			ENSACAG00000027274	ortholog_many2many	HIST1H2BH
ENSG00000275713			ENSACAG00000015318	ortholog_many2many	HIST1H2BH
ENSG00000275713			ENSACAG00000004410	ortholog_many2many	HIST1H2BH
ENSG00000275713			ENSACAG00000015297	ortholog_many2many	HIST1H2BH
ENSG00000213347	ENSMUSG00000021485	ortholog_one2one	ENSACAG00000005688	ortholog_one2one	MXD3
ENSG00000180596			ENSACAG00000026549	ortholog_many2many	HIST1H2BC
ENSG00000180596			ENSACAG00000004417	ortholog_many2many	HIST1H2BC
ENSG00000180596			ENSACAG00000027274	ortholog_many2many	HIST1H2BC
ENSG00000180596			ENSACAG00000015318	ortholog_many2many	HIST1H2BC
ENSG00000180596			ENSACAG00000004410	ortholog_many2many	HIST1H2BC
ENSG00000180596			ENSACAG00000015297	ortholog_many2many	HIST1H2BC
ENSG00000261678	ENSMUSG00000048385	ortholog_one2one			SCRT1
ENSG00000184678			ENSACAG00000026549	ortholog_many2many	HIST2H2BE
ENSG00000184678			ENSACAG00000004417	ortholog_many2many	HIST2H2BE
ENSG00000184678			ENSACAG00000027274	ortholog_many2many	HIST2H2BE
ENSG00000184678			ENSACAG00000015318	ortholog_many2many	HIST2H2BE
ENSG00000184678			ENSACAG00000004410	ortholog_many2many	HIST2H2BE
ENSG00000184678			ENSACAG00000015297	ortholog_many2many	HIST2H2BE
ENSG00000171056	ENSMUSG00000063060	ortholog_one2one			SOX7
ENSG00000008197	ENSMUSG00000042596	ortholog_one2one	ENSACAG00000005336	ortholog_one2one	TFAP2D
ENSG00000100395	ENSMUSG00000022394	ortholog_one2one	ENSACAG00000005056	ortholog_one2one	L3MBTL2
ENSG00000129911	ENSMUSG00000035397	ortholog_one2one			KLF16
ENSG00000185155	ENSMUSG00000026497	ortholog_one2one			MIXL1
ENSG00000100429	ENSMUSG00000062906	ortholog_one2one	ENSACAG00000002041	ortholog_one2one	HDAC10
ENSG00000136492	ENSMUSG00000034329	ortholog_one2one	ENSACAG00000001028	ortholog_one2one	BRIP1
ENSG00000168875	ENSMUSG00000053747	ortholog_one2one			SOX14
ENSG00000132570	ENSMUSG00000021496	ortholog_one2one	ENSACAG00000001400	ortholog_one2one	PCBD2
ENSG00000156374	ENSMUSG00000025050	ortholog_one2one	ENSACAG00000029126	ortholog_one2one	PCGF6
ENSG00000160908	ENSMUSG00000029627	ortholog_one2one	ENSACAG00000022914	ortholog_many2many	ZNF394
ENSG00000160908	ENSMUSG00000029627	ortholog_one2one	ENSACAG00000026755	ortholog_many2many	ZNF394
ENSG00000122482	ENSMUSG00000049606	ortholog_one2one	ENSACAG00000001608	ortholog_one2one	ZNF644
ENSG00000150347	ENSMUSG00000019947	ortholog_one2one	ENSACAG00000010922	ortholog_one2one	ARID5B
ENSG00000100325	ENSMUSG00000020412	ortholog_one2one	ENSACAG00000002002	ortholog_one2one	ASCC2
ENSG00000125630	ENSMUSG00000027395	ortholog_one2one	ENSACAG00000007117	ortholog_one2many	POLR1B
ENSG00000125630	ENSMUSG00000027395	ortholog_one2one	ENSACAG00000005660	ortholog_one2many	POLR1B
ENSG00000101082	ENSMUSG00000027636	ortholog_one2one	ENSACAG00000006575	ortholog_one2one	SLA2
ENSG00000179632	ENSMUSG00000022553	ortholog_one2one	ENSACAG00000007306	ortholog_one2one	MAF1
ENSG00000133302	ENSMUSG00000021597	ortholog_one2one	ENSACAG00000013255	ortholog_one2one	SLF1
ENSG00000170265	ENSMUSG00000025821	ortholog_one2one	ENSACAG00000006602	ortholog_one2one	ZNF282
ENSG00000171307	ENSMUSG00000025157	ortholog_one2one	ENSACAG00000001999	ortholog_one2one	ZDHHC16
ENSG00000168395	ENSMUSG00000026283	ortholog_one2one	ENSACAG00000000665	ortholog_one2one	ING5
ENSG00000156531	ENSMUSG00000025626	ortholog_one2one	ENSACAG00000006530	ortholog_one2one	PHF6
ENSG00000186812	ENSMUSG00000024276	ortholog_one2one	ENSACAG00000022914	ortholog_many2many	ZNF397
ENSG00000186812	ENSMUSG00000024276	ortholog_one2one	ENSACAG00000026755	ortholog_many2many	ZNF397
ENSG00000131910	ENSMUSG00000037583	ortholog_one2one	ENSACAG00000017366	ortholog_one2one	NR0B2
ENSG00000171794	ENSMUSG00000047751	ortholog_one2one			UTF1
ENSG00000155438	ENSMUSG00000026377	ortholog_one2one	ENSACAG00000004655	ortholog_one2one	NIFK
ENSG00000104885	ENSMUSG00000061589	ortholog_one2one	ENSACAG00000017065	ortholog_one2one	DOT1L
ENSG00000160961					ZNF333
ENSG00000243943	ENSMUSG00000062761	ortholog_one2one	ENSACAG00000009040	ortholog_one2one	ZNF512
ENSG00000198945	ENSMUSG00000039089	ortholog_one2one	ENSACAG00000014140	ortholog_one2one	L3MBTL3
ENSG00000196233	ENSMUSG00000090673	ortholog_one2one	ENSACAG00000021055	ortholog_one2one	LCOR
ENSG00000148826	ENSMUSG00000041309	ortholog_one2one	ENSACAG00000005787	ortholog_one2many	NKX6-2
ENSG00000125885	ENSMUSG00000027353	ortholog_one2one	ENSACAG00000000664	ortholog_one2one	MCM8
ENSG00000171476	ENSMUSG00000059325	ortholog_one2one	ENSACAG00000002598	ortholog_one2one	HOPX
ENSG00000188321					ZNF559
ENSG00000131721					RHOXF2
ENSG00000137338	ENSMUSG00000055313	ortholog_one2one			PGBD1
ENSG00000109101	ENSMUSG00000002057	ortholog_one2one	ENSACAG00000012187	ortholog_one2one	FOXN1
ENSG00000116830	ENSMUSG00000033222	ortholog_one2one	ENSACAG00000010769	ortholog_one2one	TTF2
ENSG00000185278	ENSMUSG00000043467	ortholog_one2one	ENSACAG00000015410	ortholog_one2one	ZBTB37
ENSG00000172059	ENSMUSG00000020653	ortholog_one2one	ENSACAG00000000128	ortholog_one2one	KLF11
ENSG00000133619	ENSMUSG00000042810	ortholog_one2one			KRBA1
ENSG00000225614			ENSACAG00000022953	ortholog_one2one	ZNF469
ENSG00000074219	ENSMUSG00000030796	ortholog_one2one	ENSACAG00000017423	ortholog_one2one	TEAD2
ENSG00000283553	ENSMUSG00000038954	ortholog_one2many	ENSACAG00000012944	ortholog_one2many	AL161905.1
ENSG00000196284	ENSMUSG00000038954	ortholog_one2many	ENSACAG00000012944	ortholog_one2many	SUPT3H
ENSG00000164299	ENSMUSG00000046957	ortholog_one2one			SPZ1
